,CustomerID,Freq,SaleAmount,ElapsedDays,Freq_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
2642,15947,29,898,83,3.4011973816621555,6.80128303447162,4.430816798843313,3
2643,15948,60,567,9,4.110873864173311,6.342121418721152,2.302585092994046,0
2644,15949,19,284,17,2.995732273553991,5.652489180268651,2.8903717578961645,0
2645,15950,97,719,32,4.584967478670572,6.579251212010101,3.4965075614664802,3
2646,15951,41,313,9,3.7376696182833684,5.749392985908253,2.302585092994046,0
2647,15952,84,391,34,4.442651256490317,5.971261839790462,3.5553480614894135,3
2648,15953,97,891,16,4.584967478670572,6.79346613258001,2.833213344056216,2
2649,15955,183,2135,25,5.214935757608986,7.666690200080086,3.258096538021482,2
2650,15957,42,211,32,3.7612001156935624,5.356586274672012,3.4965075614664802,0
2651,15958,7,33,75,2.0794415416798357,3.5263605246161616,4.330733340286331,1
2652,15963,28,298,20,3.367295829986474,5.700443573390687,3.044522437723423,0
2653,15965,111,434,18,4.718498871295094,6.075346031088684,2.9444389791664403,0
2654,15967,80,205,24,4.394449154672439,5.327876168789581,3.2188758248682006,0
2655,15969,20,124,3,3.044522437723423,4.8283137373023015,1.3862943611198906,0
2656,15970,11,116,304,2.4849066497880004,4.762173934797756,5.720311776607412,1
2657,15971,35,1717,18,3.58351893845611,7.4489161025442,2.9444389791664403,0
2658,15973,4,106,367,1.6094379124341003,4.672828834461906,5.908082938168931,1
2659,15974,176,2262,40,5.176149732573829,7.724446645633537,3.713572066704308,2
2660,15975,24,243,85,3.2188758248682006,5.497168225293202,4.454347296253507,3
2661,15976,96,275,166,4.574710978503383,5.62040086571715,5.117993812416755,3
2662,15977,65,1016,18,4.189654742026425,6.92461239604856,2.9444389791664403,2
2663,15978,49,888,78,3.912023005428146,6.790097235513905,4.3694478524670215,3
2664,15980,43,1560,89,3.784189633918261,7.353081920515432,4.499809670330265,3
2665,15981,97,1866,25,4.584967478670572,7.532088143541722,3.258096538021482,2
2666,15983,112,886,23,4.727387818712341,6.787844982309579,3.1780538303479458,2
2667,15984,258,1815,3,5.556828061699537,7.504391559161238,1.3862943611198906,2
2668,15985,37,1086,124,3.6375861597263857,6.99117688712121,4.8283137373023015,3
2669,15986,14,268,31,2.70805020110221,5.594711379601839,3.4657359027997265,0
2670,15987,128,1533,13,4.859812404361672,7.335633981927201,2.6390573296152584,2
2671,15988,26,180,20,3.295836866004329,5.198497031265826,3.044522437723423,0
2672,15990,52,443,45,3.970291913552122,6.095824562432225,3.828641396489095,3
2673,15992,3,17,4,1.3862943611198906,2.8903717578961645,1.6094379124341003,0
2674,15993,543,2037,9,6.298949246855942,7.61972421378267,2.302585092994046,2
2675,15994,32,173,55,3.4965075614664802,5.159055299214529,4.02535169073515,0
2676,15996,127,380,89,4.852030263919617,5.942799375126701,4.499809670330265,3
2677,15998,504,2032,37,6.22455842927536,7.617267813628347,3.6375861597263857,2
2678,16000,9,5110,3,2.302585092994046,8.53915035876828,1.3862943611198906,0
2679,16003,103,1185,30,4.6443908991413725,7.078341579557671,3.4339872044851463,2
2680,16005,201,280,13,5.308267697401205,5.638354669333745,2.6390573296152584,2
2681,16006,8,84,212,2.1972245773362196,4.442651256490317,5.3612921657094255,1
2682,16007,381,1388,48,5.945420608606575,7.236339342754344,3.8918202981106265,2
2683,16008,33,323,24,3.5263605246161616,5.780743515792329,3.2188758248682006,0
2684,16009,82,366,23,4.418840607796598,5.905361848054571,3.1780538303479458,0
2685,16010,79,202,246,4.382026634673881,5.313205979041787,5.5093883366279774,3
2686,16011,210,2035,9,5.351858133476067,7.618742377670413,2.302585092994046,2
2687,16012,94,799,36,4.553876891600541,6.684611727667927,3.6109179126442243,3
2688,16013,139,15536,4,4.941642422609304,9.650979555092,1.6094379124341003,2
2689,16014,138,258,38,4.9344739331306915,5.556828061699537,3.6635616461296463,3
2690,16015,181,907,4,5.204006687076795,6.811244378601294,1.6094379124341003,2
2691,16016,224,602,4,5.41610040220442,6.401917196727186,1.6094379124341003,2
2692,16017,32,102,48,3.4965075614664802,4.634728988229636,3.8918202981106265,0
2693,16018,28,190,40,3.367295829986474,5.25227342804663,3.713572066704308,0
2694,16019,160,1733,47,5.081404364984463,7.458186157340487,3.871201010907891,2
2695,16020,46,487,17,3.8501476017100584,6.1903154058531475,2.8903717578961645,0
2696,16022,71,255,261,4.276666119016055,5.545177444479562,5.568344503761097,3
2697,16023,101,358,47,4.624972813284271,5.883322388488279,3.871201010907891,3
2698,16024,63,397,13,4.1588830833596715,5.986452005284438,2.6390573296152584,0
2699,16025,28,338,30,3.367295829986474,5.82600010738045,3.4339872044851463,0
2700,16026,32,243,44,3.4965075614664802,5.497168225293202,3.8066624897703196,0
2701,16027,16,1147,92,2.833213344056216,7.045776576879511,4.532599493153256,3
2702,16029,241,40108,39,5.488937726156687,10.59935602701476,3.6888794541139363,2
2703,16030,29,283,310,3.4011973816621555,5.648974238161206,5.739792912179234,3
2704,16031,98,421,93,4.59511985013459,6.045005314036012,4.543294782270004,3
2705,16033,1128,3529,6,7.029087564149662,8.169053149927343,1.9459101490553132,2
2706,16034,22,242,197,3.1354942159291497,5.493061443340548,5.288267030694535,1
2707,16036,55,716,88,4.02535169073515,6.57507584059962,4.48863636973214,3
2708,16037,39,428,270,3.6888794541139363,6.061456918928017,5.602118820879701,3
2709,16038,26,244,8,3.295836866004329,5.501258210544727,2.1972245773362196,0
2710,16040,65,684,66,4.189654742026425,6.529418838262226,4.204692619390966,3
2711,16041,6,1584,31,1.9459101490553132,7.368339686311381,3.4657359027997265,0
2712,16042,70,743,23,4.2626798770413155,6.612041034833092,3.1780538303479458,0
2713,16043,39,503,38,3.6888794541139363,6.222576268071369,3.6635616461296463,3
2714,16045,83,897,120,4.430816798843313,6.8001700683022,4.795790545596741,3
2715,16048,8,144,374,2.1972245773362196,4.976733742420574,5.926926025970411,1
2716,16049,299,763,41,5.703782474656201,6.638567789166521,3.7376696182833684,2
2717,16050,10,278,174,2.3978952727983707,5.631211781821365,5.1647859739235145,1
2718,16052,34,282,55,3.5553480614894135,5.645446897643238,4.02535169073515,3
2719,16053,84,1793,33,4.442651256490317,7.492203042618741,3.5263605246161616,2
2720,16054,70,380,146,4.2626798770413155,5.942799375126701,4.990432586778736,3
2721,16055,8,22,221,2.1972245773362196,3.1354942159291497,5.402677381872279,1
2722,16056,66,345,46,4.204692619390966,5.846438775057725,3.8501476017100584,3
2723,16057,121,863,17,4.804021044733257,6.761572768804055,2.8903717578961645,2
2724,16059,178,641,66,5.187385805840755,6.464588303689961,4.204692619390966,3
2725,16062,64,800,10,4.174387269895637,6.68586094706836,2.3978952727983707,0
2726,16063,23,262,261,3.1780538303479458,5.572154032177765,5.568344503761097,1
2727,16065,73,228,366,4.30406509320417,5.43372200355424,5.905361848054571,3
2728,16066,101,935,17,4.624972813284271,6.841615476477592,2.8903717578961645,2
2729,16070,33,457,23,3.5263605246161616,6.126869184114185,3.1780538303479458,0
2730,16071,21,180,45,3.091042453358316,5.198497031265826,3.828641396489095,0
2731,16072,23,140,289,3.1780538303479458,4.948759890378168,5.66988092298052,1
2732,16073,1,48,298,0.6931471805599453,3.8918202981106265,5.700443573390687,1
2733,16076,129,1435,4,4.867534450455582,7.269616749608169,1.6094379124341003,2
2734,16078,1,16,284,0.6931471805599453,2.833213344056216,5.652489180268651,1
2735,16079,21,864,17,3.091042453358316,6.762729506931879,2.8903717578961645,0
2736,16080,10,128,82,2.3978952727983707,4.859812404361672,4.418840607796598,1
2737,16081,223,1473,57,5.4116460518550396,7.295735072749282,4.060443010546419,2
2738,16083,31,908,101,3.4657359027997265,6.812345094177479,4.624972813284271,3
2739,16084,38,216,300,3.6635616461296463,5.37989735354046,5.707110264748875,3
2740,16085,167,636,24,5.123963979403259,6.456769655572163,3.2188758248682006,2
2741,16086,39,511,60,3.6888794541139363,6.238324625039508,4.110873864173311,3
2742,16091,18,154,155,2.9444389791664403,5.043425116919247,5.049856007249537,1
2743,16092,51,628,115,3.9512437185814275,6.444131256700441,4.7535901911063645,3
2744,16093,1,20,107,0.6931471805599453,3.044522437723423,4.68213122712422,1
2745,16094,63,647,12,4.1588830833596715,6.473890696352274,2.5649493574615367,0
2746,16096,12,155,265,2.5649493574615367,5.049856007249537,5.583496308781699,1
2747,16097,10,87,241,2.3978952727983707,4.477336814478207,5.488937726156687,1
2748,16098,67,613,88,4.219507705176107,6.419994928147142,4.48863636973214,3
2749,16099,39,434,51,3.6888794541139363,6.075346031088684,3.9512437185814275,3
2750,16101,76,757,71,4.343805421853684,6.630683385642372,4.276666119016055,3
2751,16102,57,942,43,4.060443010546419,6.849066282633458,3.784189633918261,3
2752,16103,48,558,8,3.8918202981106265,6.326149473155099,2.1972245773362196,0
2753,16104,28,122,62,3.367295829986474,4.812184355372417,4.143134726391533,1
2754,16105,13,330,249,2.6390573296152584,5.802118375377063,5.521460917862246,1
2755,16106,6,74,66,1.9459101490553132,4.31748811353631,4.204692619390966,1
2756,16107,31,1176,18,3.4657359027997265,7.0707241072602764,2.9444389791664403,0
2757,16108,48,615,85,3.8918202981106265,6.423246963533519,4.454347296253507,3
2758,16109,18,612,219,2.9444389791664403,6.418364935936212,5.393627546352362,3
2759,16110,342,720,46,5.8377304471659395,6.580639137284949,3.8501476017100584,2
2760,16112,16,574,144,2.833213344056216,6.354370040797351,4.976733742420574,3
2761,16113,30,176,184,3.4339872044851463,5.176149732573829,5.220355825078324,1
2762,16114,8,43,171,2.1972245773362196,3.784189633918261,5.147494476813453,1
2763,16115,279,994,10,5.634789603169249,6.902742737158593,2.3978952727983707,2
2764,16116,34,248,212,3.5553480614894135,5.517452896464707,5.3612921657094255,3
2765,16117,30,130,190,3.4339872044851463,4.875197323201151,5.25227342804663,1
2766,16119,16,240,9,2.833213344056216,5.484796933490655,2.302585092994046,0
2767,16120,30,878,60,3.4339872044851463,6.778784897685177,4.110873864173311,3
2768,16121,204,576,58,5.3230099791384085,6.3578422665081,4.07753744390572,3
2769,16122,38,1128,74,3.6635616461296463,7.029087564149662,4.31748811353631,3
2770,16123,16,170,52,2.833213344056216,5.14166355650266,3.970291913552122,1
2771,16124,11,48,318,2.4849066497880004,3.8918202981106265,5.765191102784844,1
2772,16125,13,124,368,2.6390573296152584,4.8283137373023015,5.910796644040527,1
2773,16126,117,2125,30,4.770684624465665,7.661997558901893,3.4339872044851463,2
2774,16127,40,323,40,3.713572066704308,5.780743515792329,3.713572066704308,0
2775,16128,89,988,18,4.499809670330265,6.8966943316227125,2.9444389791664403,2
2776,16131,78,1802,52,4.3694478524670215,7.497207223203318,3.970291913552122,3
2777,16133,338,8887,4,5.82600010738045,9.092457331319466,1.6094379124341003,2
2778,16134,35,371,22,3.58351893845611,5.918893854273146,3.1354942159291497,0
2779,16135,21,209,263,3.091042453358316,5.3471075307174685,5.575949103146316,1
2780,16136,37,440,60,3.6375861597263857,6.089044875446846,4.110873864173311,3
2781,16139,31,330,19,3.4657359027997265,5.802118375377063,2.995732273553991,0
2782,16140,35,730,66,3.58351893845611,6.594413459749778,4.204692619390966,3
2783,16141,30,238,89,3.4339872044851463,5.476463551931511,4.499809670330265,3
2784,16142,37,422,250,3.6375861597263857,6.0473721790462776,5.5254529391317835,3
2785,16143,117,919,4,4.770684624465665,6.824373670043086,1.6094379124341003,2
2786,16144,1,16,247,0.6931471805599453,2.833213344056216,5.5134287461649825,1
2787,16145,224,3123,9,5.41610040220442,8.046869510959576,2.302585092994046,2
2788,16146,29,427,158,3.4011973816621555,6.059123195581797,5.0689042022202315,3
2789,16147,22,246,134,3.1354942159291497,5.5093883366279774,4.90527477843843,1
2790,16148,1,72,297,0.6931471805599453,4.290459441148391,5.697093486505405,1
2791,16149,18,308,5,2.9444389791664403,5.733341276897746,1.791759469228055,0
2792,16150,117,1047,43,4.770684624465665,6.954638864880987,3.784189633918261,3
2793,16152,29,642,269,3.4011973816621555,6.466144724237619,5.598421958998375,3
2794,16153,89,1073,50,4.499809670330265,6.97914527506881,3.9318256327243257,3
2795,16156,128,1273,9,4.859812404361672,7.149916836132109,2.302585092994046,2
2796,16157,18,347,16,2.9444389791664403,5.8522024797744745,2.833213344056216,0
2797,16159,14,236,282,2.70805020110221,5.4680601411351315,5.645446897643238,1
2798,16160,20,1162,66,3.044522437723423,7.0587581525186645,4.204692619390966,3
2799,16161,471,2583,2,6.156978985585555,7.857093864902493,1.0986122886681098,2
2800,16162,2,4,253,1.0986122886681098,1.6094379124341003,5.537334267018537,1
2801,16163,6,192,233,1.9459101490553132,5.262690188904886,5.455321115357702,1
2802,16164,34,433,18,3.5553480614894135,6.073044534100405,2.9444389791664403,0
2803,16168,98,1892,11,4.59511985013459,7.545918151209323,2.4849066497880004,2
2804,16169,85,1325,9,4.454347296253507,7.189922170745808,2.302585092994046,2
2805,16170,125,1770,51,4.836281906951478,7.479299637782834,3.9512437185814275,3
2806,16171,3,24,60,1.3862943611198906,3.2188758248682006,4.110873864173311,1
2807,16172,69,787,96,4.248495242049359,6.669498089857879,4.574710978503383,3
2808,16173,84,575,16,4.442651256490317,6.3561076606958915,2.833213344056216,0
2809,16174,23,651,127,3.1780538303479458,6.480044561926653,4.852030263919617,3
2810,16175,58,533,95,4.07753744390572,6.280395838960195,4.564348191467836,3
2811,16177,15,95,51,2.772588722239781,4.564348191467836,3.9512437185814275,1
2812,16178,8,94,139,2.1972245773362196,4.553876891600541,4.941642422609304,1
2813,16179,11,99,61,2.4849066497880004,4.605170185988092,4.127134385045092,1
2814,16180,162,5867,101,5.093750200806762,8.677269139262872,4.624972813284271,2
2815,16181,11,152,74,2.4849066497880004,5.030437921392435,4.31748811353631,1
2816,16182,28,3791,73,3.367295829986474,8.240648863374913,4.30406509320417,3
2817,16183,15,113,68,2.772588722239781,4.736198448394496,4.23410650459726,1
2818,16184,45,561,65,3.828641396489095,6.331501849893691,4.189654742026425,3
2819,16185,31,260,17,3.4657359027997265,5.564520407322694,2.8903717578961645,0
2820,16186,218,3020,23,5.389071729816501,8.013343181386672,3.1780538303479458,2
2821,16187,295,5048,32,5.69035945432406,8.526945482858915,3.4965075614664802,2
2822,16188,67,782,45,4.219507705176107,6.663132695990803,3.828641396489095,3
2823,16189,11,134,16,2.4849066497880004,4.90527477843843,2.833213344056216,0
2824,16190,6,88,41,1.9459101490553132,4.48863636973214,3.7376696182833684,1
2825,16191,134,3351,3,4.90527477843843,8.117312461601975,1.3862943611198906,2
2826,16193,19,219,237,2.995732273553991,5.393627546352362,5.472270673671475,1
2827,16198,15,129,76,2.772588722239781,4.867534450455582,4.343805421853684,1
2828,16200,172,516,5,5.153291594497779,6.248042874508429,1.791759469228055,2
2829,16201,111,1286,4,4.718498871295094,7.160069207596127,1.6094379124341003,2
2830,16202,18,191,361,2.9444389791664403,5.2574953720277815,5.8916442118257715,1
2831,16203,35,262,59,3.58351893845611,5.572154032177765,4.0943445622221,3
2832,16204,50,218,24,3.9318256327243257,5.389071729816501,3.2188758248682006,0
2833,16205,97,516,31,4.584967478670572,6.248042874508429,3.4657359027997265,3
2834,16206,63,272,55,4.1588830833596715,5.60947179518496,4.02535169073515,3
2835,16207,19,140,26,2.995732273553991,4.948759890378168,3.295836866004329,0
2836,16208,66,333,45,4.204692619390966,5.811140992976701,3.828641396489095,3
2837,16209,46,1179,89,3.8501476017100584,7.07326971745971,4.499809670330265,3
2838,16210,123,7559,2,4.820281565605037,8.930626469173578,1.0986122886681098,2
2839,16211,23,154,89,3.1780538303479458,5.043425116919247,4.499809670330265,1
2840,16212,41,244,20,3.7376696182833684,5.501258210544727,3.044522437723423,0
2841,16213,6,48,79,1.9459101490553132,3.8918202981106265,4.382026634673881,1
2842,16214,44,420,171,3.8066624897703196,6.042632833682381,5.147494476813453,3
2843,16215,14,104,81,2.70805020110221,4.653960350157523,4.406719247264253,1
2844,16216,37,254,268,3.6375861597263857,5.541263545158426,5.594711379601839,3
2845,16217,15,91,236,2.772588722239781,4.5217885770490405,5.4680601411351315,1
2846,16218,84,2088,30,4.442651256490317,7.644440761556566,3.4339872044851463,2
2847,16221,95,714,37,4.564348191467836,6.5722825426940075,3.6375861597263857,3
2848,16222,122,325,319,4.812184355372417,5.786897381366708,5.768320995793772,3
2849,16224,96,1116,58,4.574710978503383,7.018401799069201,4.07753744390572,3
2850,16225,134,493,45,4.90527477843843,6.202535517187923,3.828641396489095,3
2851,16226,8,192,204,2.1972245773362196,5.262690188904886,5.3230099791384085,1
2852,16227,6,90,226,1.9459101490553132,4.51085950651685,5.424950017481403,1
2853,16229,47,318,88,3.871201010907891,5.765191102784844,4.48863636973214,3
2854,16230,35,365,190,3.58351893845611,5.902633333401366,5.25227342804663,3
2855,16232,37,550,44,3.6375861597263857,6.311734809152915,3.8066624897703196,3
2856,16233,22,174,72,3.1354942159291497,5.1647859739235145,4.290459441148391,1
2857,16235,46,330,41,3.8501476017100584,5.802118375377063,3.7376696182833684,3
2858,16236,20,184,79,3.044522437723423,5.220355825078324,4.382026634673881,1
2859,16239,19,228,57,2.995732273553991,5.43372200355424,4.060443010546419,0
2860,16240,135,1641,25,4.912654885736052,7.403670290012373,3.258096538021482,2
2861,16241,655,1443,10,6.486160788944089,7.275172319452771,2.3978952727983707,2
2862,16242,292,1969,9,5.680172609017068,7.585788821732034,2.302585092994046,2
2863,16243,51,110,34,3.9512437185814275,4.709530201312334,3.5553480614894135,0
